DAPM/perl-5.10.1.tar.gz,DB_File,1.820,
DAPM/perl-5.10.1.tar.gz,Data::Dumper,2.124,
DAPM/perl-5.10.1.tar.gz,Devel::DProf,20080331.00,
DAPM/perl-5.10.1.tar.gz,Devel::InnerPackage,0.3,
DAPM/perl-5.10.1.tar.gz,Devel::PPPort,3.19,
DAPM/perl-5.10.1.tar.gz,Devel::Peek,1.04,
DAPM/perl-5.10.1.tar.gz,Devel::SelfStubber,1.03,
DAPM/perl-5.10.1.tar.gz,Digest,1.16,
DAPM/perl-5.10.1.tar.gz,Digest::MD5,2.39,
DAPM/perl-5.10.1.tar.gz,Digest::SHA,5.47,
DAPM/perl-5.10.1.tar.gz,Digest::base,1.16,
DAPM/perl-5.10.1.tar.gz,Digest::file,1.16,
DAPM/perl-5.10.1.tar.gz,DirHandle,1.03,
DAPM/perl-5.10.1.tar.gz,Dumpvalue,1.13,
DAPM/perl-5.10.1.tar.gz,DynaLoader,1.10,
DAPM/perl-5.10.1.tar.gz,Encode,2.35,
DAPM/perl-5.10.1.tar.gz,Encode::Alias,2.12,
DAPM/perl-5.10.1.tar.gz,Encode::Byte,2.03,
DAPM/perl-5.10.1.tar.gz,Encode::CJKConstants,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::CN,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::CN::HZ,2.05,
DAPM/perl-5.10.1.tar.gz,Encode::Config,2.05,
DAPM/perl-5.10.1.tar.gz,Encode::EBCDIC,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::Encoder,2.01,
DAPM/perl-5.10.1.tar.gz,Encode::Encoding,2.05,
DAPM/perl-5.10.1.tar.gz,Encode::GSM0338,2.01,
DAPM/perl-5.10.1.tar.gz,Encode::Guess,2.03,
DAPM/perl-5.10.1.tar.gz,Encode::JP,2.03,
DAPM/perl-5.10.1.tar.gz,Encode::JP::H2Z,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::JP::JIS7,2.04,
DAPM/perl-5.10.1.tar.gz,Encode::KR,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::KR::2022_KR,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::MIME::Header,2.11,
DAPM/perl-5.10.1.tar.gz,Encode::MIME::Header::ISO_2022_JP,1.03,
DAPM/perl-5.10.1.tar.gz,Encode::MIME::Name,1.01,
DAPM/perl-5.10.1.tar.gz,Encode::Symbol,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::TW,2.02,
DAPM/perl-5.10.1.tar.gz,Encode::Unicode,2.06,
DAPM/perl-5.10.1.tar.gz,Encode::Unicode::UTF7,2.04,
DAPM/perl-5.10.1.tar.gz,English,1.04,
DAPM/perl-5.10.1.tar.gz,Env,1.00,
DAPM/perl-5.10.1.tar.gz,Errno,1.11,
DAPM/perl-5.10.1.tar.gz,Exporter,5.63,
DAPM/perl-5.10.1.tar.gz,Exporter::Heavy,5.63,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Base,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::Unix,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::VMS,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::Windows,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::aix,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::cygwin,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::darwin,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::dec_osf,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::CBuilder::Platform::os2,0.2602,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Command,1.16,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Command::MM,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Constant,0.22,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Constant::Base,0.04,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Constant::ProxySubs,0.06,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Constant::Utils,0.02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Constant::XS,0.03,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Embed,1.28,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Install,1.54,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Installed,1.999_001,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Liblist,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Liblist::Kid,6.5502,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_AIX,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_Any,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_BeOS,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_Cygwin,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_DOS,6.5502,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_Darwin,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_MacOS,6.5502,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_NW5,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_OS2,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_QNX,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_UWIN,6.5502,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_Unix,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_VMS,6.55_02,
